,id,open,high,low,volume,market_cap,social_score,average_sentiment,price_score,social_impact_score,correlation_rank,volatility,percent_change_24h,market_cap_global,close
3063,ID_3c6e7P,49399.703538,49587.619084,49095.614014,2695631714.0,916757073644.0,273047911.0,3.6,2.8,3.4,3.4,0.01598653,2.201263851959058,1513352279324.0,49098.130909
3064,ID_3c6xRf,48971.123356,49203.057397,48749.239363,2199937415.0,911784175732.0,71731998.0,3.6,2.8,4.1,3.0,0.02852973,2.0374470312785684,1541730762917.0,48961.340761
3068,ID_3c7jzK,15564.124924,15815.404899,15564.124924,1651089641.0,290793373186.0,17318231.0,3.5,5.0,4.1,3.5,0.01726515,4.286872825134359,462906329533.0,15815.404899
3069,ID_3c96AG,8953.586736,8980.192581,8953.586736,1621047692.0,164588860423.0,20190561.0,3.7,2.7,4.2,2.8,0.01308604,0.4608278970160664,251939796638.0,8978.161701
3073,ID_3cEquP,7277.654817,7305.050042,7277.654817,372560518.0,131783113151.0,12135625.0,3.6,2.9,4.4,2.2,0.00639926,-0.9577103877636564,197156138426.0,7288.471167
3074,ID_3cFLhT,44915.234744,45086.365043,44015.106881,4036388072.0,832735470239.0,23194813.0,3.6,3.3,3.0,2.6,0.01938909,-6.428438511191172,1380679238907.0,44573.430953
3076,ID_3cGV4j,11541.700756,11541.700756,11493.289816,1728326709.0,213219120256.0,15628049.0,3.6,1.0,3.0,3.1,0.00365724,1.134068617630358,368832235198.0,11493.289816
3077,ID_3cH29B,9222.555707,9222.555707,9212.718209,449344668.0,168275461444.0,9573563.0,3.7,1.4,4.3,3.1,0.01548173,-0.7822402023507922,250447888620.0,9212.718209
3079,ID_3cJ7th,19212.969272,19212.969272,19162.126844,900015266.0,355929762684.0,12096122.0,3.7,2.8,4.1,3.1,0.01108867,-0.4264891045499255,567585820682.0,19176.821455
3080,ID_3cJQyD,7957.249451,7962.989134,7955.86515,319599894.0,143308895222.51,3618422.0,3.7,2.8,3.0,2.9,0.00204665,0.4237962119749867,217632796138.21,7962.989134
3081,ID_3cKpQQ,11817.076224,11817.076224,11792.712838,1078659768.0,217605081994.0,10664842.0,3.7,5.0,4.2,2.9,0.00396494,-0.6664664765467015,377120283116.0,11792.712838
3082,ID_3cMq6y,8949.771286,8949.771286,8920.864327,1460198825.0,162721482054.0,15660422.0,3.6,3.2,4.1,4.4,0.02228353,2.039175968531912,254968600873.0,8920.864327
3084,ID_3cNX7A,11503.752145,11518.570374,11503.752145,660181847.0,213193064995.0,2860634.0,3.7,3.1,3.4,3.2,0.00520152,0.7586309652525007,367088908722.0,11518.570374
3085,ID_3cPFeN,11385.466215,11385.466215,11214.865822,1021167752.0,206707967381.0,14743321.0,3.7,2.9,4.1,2.9,0.02367941,-3.759749678782849,345969690421.0,11214.865822
3087,ID_3cQRkU,10899.662553,10899.662553,10886.201232,1038354182.0,201096730073.0,14511169.0,3.7,3.2,4.4,3.6,0.00639507,-2.0304570650778,349504693919.0,10886.201232
3088,ID_3cReA5,10903.597218,10903.597218,10887.560616,683840798.0,201470177819.0,34236547.0,3.7,3.2,3.8,5.0,0.00893658,2.164659136348554,346766387686.0,10887.560616
3089,ID_3cSBYb,9195.359097,9209.48962,9132.003023,628763679.0,166477996811.0,12063807.0,3.7,4.9,3.6,3.1,0.00778881,-1.446115154122571,253096666732.0,9145.039794
3090,ID_3cSjAB,53637.644958,53799.534053,53359.845774,2438543480.0,998556441943.0,61871502.0,3.6,3.1,4.3,4.3,0.01907809,6.141707307887179,1693250147823.0,53519.321303
3091,ID_3cT5wK,12796.511161,12796.511161,12740.726779,873845939.0,236360681328.0,15559667.0,3.7,2.8,4.0,4.2,0.03168662,4.419726666609382,391832053384.0,12740.726779
3093,ID_3cUtvQ,9454.772587,9454.772587,9443.018475,728686669.0,173374312746.0,16105864.0,3.7,2.8,3.8,3.0,0.00579666,-0.3681911351332993,269746143133.0,9443.018475
3094,ID_3cVpKX,10709.69388,10722.216029,10703.430219,717697706.0,197996059742.0,7230798.0,3.6,1.7,4.1,2.9,0.00625613,-0.2045514237329942,345519301307.0,10706.441272
3095,ID_3cW9BU,9772.120197,9790.406133,9743.530638,1601725441.0,178969026922.0,12246633.0,3.7,2.7,3.0,3.5,0.00687152,1.168566789889088,264090932612.0,9745.959109
3099,ID_3caRTc,10403.607514,10431.141934,10403.607514,837825840.0,193440470118.0,7859367.0,3.6,3.0,4.0,2.4,0.01888644,-4.564629134541848,330581874017.0,10431.141934
3102,ID_3ccVAc,47895.529684,48063.980534,47600.988416,2887400310.0,893156183510.0,64436522.0,3.7,2.8,4.3,3.2,0.01686244,-3.1278713936703646,1499080501848.0,47998.090164
3105,ID_3cgExF,6727.062549,6742.975409,6727.062549,1148997520.0,123447697055.0,11783931.0,3.6,5.0,4.0,3.2,0.01221581,0.0535046111051777,189476078507.0,6730.324012
3108,ID_3cgqGW,9207.977424,9214.20679,9207.977424,829199804.0,169663462947.0,19813314.0,3.7,2.9,4.0,3.0,0.0068558,0.1641588822797613,265544238204.0,9214.20679
3109,ID_3cgtrb,46889.824514,47025.463776,45988.633489,2848957449.0,865723157998.0,86631814.0,3.5,3.2,4.3,3.3,0.03853372,-10.493557715419424,1427049975834.0,46062.05033
3115,ID_3cjL3A,9439.107118,9439.107118,9436.942101,626117495.0,173111390264.0,13886370.0,3.7,2.9,4.3,3.5,0.00778822,1.6022490249393828,280260400454.0,9436.942101
3116,ID_3ckR6u,13633.674588,13633.674588,13577.116145,1229543889.0,251814490760.0,13613375.0,3.5,5.0,4.2,2.9,0.02144671,2.402356494516588,409383914196.0,13577.116145
3119,ID_3coWPb,57623.306941,57765.5297,57451.798709,2976187492.0,1070837122218.0,65966993.0,3.7,3.0,3.0,3.3,0.01135279,2.2611912112039034,1816864865347.0,57547.972824
3122,ID_3cptwW,8941.233582,8966.726186,8941.233582,1818552224.0,163508793434.0,12991462.0,3.6,4.8,3.5,3.5,0.00514728,-1.678272058570646,256523646414.0,8966.726186
3124,ID_3crAp7,54325.244591,54810.3771,54325.244591,2150774160.0,1018032586930.0,37383177.0,3.6,3.9,3.0,3.6,0.01581776,3.8638793581309,1764785673243.0,54804.839847
3125,ID_3crx5X,8436.501597,8440.608696,8421.628477,558621465.0,151769806765.08,6939445.0,3.8,3.0,2.4,2.8,0.00643505,-1.8532380841482703,228201256176.1,8440.608696
3127,ID_3csBht,13084.110675,13084.110675,13080.583783,698919388.0,242524711462.0,13158517.0,3.7,1.9,4.1,3.0,0.00537882,0.2813952829267597,399027741080.0,13080.583783
3129,ID_3ctzkR,9559.799347,9559.799347,9527.119751,651600363.0,175825187108.0,17512589.0,3.6,2.9,4.3,3.6,0.00636653,0.2103022816680351,289723791300.0,9527.119751
3131,ID_3cvfvq,11414.296138,11415.760165,11412.980104,753675937.0,211184632125.0,9971151.0,3.7,3.9,3.0,3.8,0.01396126,4.847857806391963,365702035452.0,11415.760165
3132,ID_3cvymw,9550.03168,9598.866586,9550.03168,1600066979.0,176795102048.0,24135725.0,3.7,3.5,3.7,4.3,0.00579878,2.06063385852949,274683381692.0,9598.866586
3133,ID_3cwTrL,9685.482601,9688.452843,9609.606698,930235346.0,173515006247.06,10594259.0,3.8,3.2,3.0,4.0,0.10577362,5.58757510873905,254807416396.0,9646.539519
3134,ID_3cx2Ba,6767.153103,6767.153103,6731.380773,1438907284.0,122119489388.0,7653306.0,3.7,3.0,3.0,3.1,0.0100727,1.3822523998167495,185983594690.0,6731.380773
3136,ID_3cxTN9,9597.094032,9597.094032,9594.907899,724659704.0,177175296686.0,11495512.0,3.6,2.5,4.3,3.1,0.00390119,0.890459584118663,294006378893.0,9594.907899
3137,ID_3cxqWx,8497.867154,8497.867154,8486.764483,439610041.0,153150782775.0,10429091.0,3.6,2.7,4.1,3.0,0.00659215,0.015258353864572,232308960239.0,8486.764483
3142,ID_3cziHZ,8216.434743,8233.901584,8210.907543,391259409.0,148016296344.07,3698129.0,3.7,2.7,2.1,5.0,0.01361259,3.2781047417517155,222404846529.0,8214.304537
3143,ID_3d22Y4,8153.350607,8153.350607,8141.200315,377611511.0,147112934292.62,5327557.0,3.7,2.6,2.9,2.9,0.00741654,-2.508352101607156,222916654262.55,8142.747545
3145,ID_3d3JPk,11462.904182,11462.904182,11440.147611,1028409070.0,210883893354.0,33609970.0,3.6,3.4,3.0,5.0,0.01923919,1.528152831478987,354503432206.0,11440.147611
3146,ID_3d3Phe,7462.467121,7462.467121,7429.808673,493105348.0,134696381024.0,8746090.0,3.7,2.7,3.7,3.8,0.02845966,4.994313835738843,202053588389.0,7438.238941
3148,ID_3d57nF,15699.413774,15738.638869,15699.413774,1334454633.0,290315567859.0,31302986.0,3.7,3.1,3.9,4.1,0.04092125,9.432796891592616,451919891743.0,15706.862877
3150,ID_3d7GfT,15902.602955,15902.602955,15827.751191,1280473750.0,293568254283.0,40034595.0,3.7,3.2,3.4,4.9,0.01037681,3.509860228865633,464475279553.0,15827.751191
3151,ID_3d7S95,11035.507974,11057.627365,11035.507974,855860304.0,203613860598.0,15381670.0,3.7,3.4,3.0,3.4,0.00980193,0.9637506135721068,330811198837.0,11057.627365
3152,ID_3d8XLo,8368.911072,8379.106527,8351.192709,458352169.0,150061002791.33,4889947.0,3.8,3.0,4.4,1.0,0.06829377,-4.277805971178044,221483057611.08,8351.192709
3154,ID_3dAARZ,13439.304065,13444.865986,13439.304065,829791464.0,248985989572.0,11954595.0,3.6,3.1,4.0,2.8,0.01143938,-2.244068665200643,397463142810.0,13444.865986
3155,ID_3dAKcs,11495.242777,11495.242777,11468.080205,603871033.0,212466692814.0,29756168.0,3.7,2.6,3.6,2.4,0.0080678,-1.900295360901357,368988630465.0,11468.080205
3156,ID_3dAoHi,9300.817433,9300.817433,9283.265305,670760514.0,167513333190.53,4910854.0,3.8,3.4,4.3,3.0,0.00379233,-0.2850005145943872,251189121101.0,9283.265305
3157,ID_3dB6oh,56889.254037,56896.395795,56639.111596,2613529892.0,1058306669262.0,35493747.0,3.7,3.1,3.5,3.4,0.01542982,-4.477489227517006,1810653551323.0,56850.741645
3159,ID_3dCjy4,9711.56147,9724.450224,9711.56147,1496356878.0,178318124810.0,10558154.0,3.7,1.0,4.1,2.6,0.00870839,-1.667961262689991,277503898864.0,9724.450224
3162,ID_3dDukd,19430.268499,19444.594166,19378.797465,1139518493.0,360161355834.0,82915743.0,3.7,3.1,3.6,4.7,0.02618926,6.069484857458515,583197359382.0,19378.797465
3163,ID_3dEMqb,8739.699432,8739.699432,8723.422124,507418186.0,157610499241.0,5442499.0,3.7,3.3,3.7,2.7,0.00339035,-0.1623739723065693,238850600725.0,8723.422124
3164,ID_3dEUD2,9944.301236,9988.862464,9944.301236,357383947.0,179247454461.46,5630296.0,3.7,2.4,1.3,5.0,0.00612536,-0.3238577136704605,263172905870.83,9988.862464
3165,ID_3dF67G,10587.248968,10587.248968,10575.404795,742588686.0,195746287532.0,9733085.0,3.8,4.5,3.3,2.9,0.00298381,-0.2593247232944142,336514257589.0,10575.404795
3166,ID_3dFBpL,54594.107276,55082.375941,54542.245251,2528516530.0,1019975432995.0,43990570.0,3.7,3.3,4.4,2.1,0.03448262,-8.621120105385211,1723754223879.0,54719.232232
3168,ID_3dFCNz,7144.921465,7158.079953,7144.921465,344119608.0,130667364156.0,7946192.0,3.6,4.7,3.7,3.5,0.00460049,0.2367675229564131,194264437304.0,7158.079953
3169,ID_3dFKjc,15920.970624,15920.970624,15905.976876,813477829.0,294809224753.0,11840750.0,3.7,3.0,3.0,2.9,0.01366477,-2.3835858281121167,465153213110.0,15905.976876
3170,ID_3dFew8,11592.084415,11679.669301,11592.084415,1734258048.0,216395666762.0,14334137.0,3.6,5.0,3.7,3.4,0.01523859,-2.507392206705021,366832130974.0,11679.669301
3171,ID_3dG7sk,7578.090843,7581.559566,7573.541262,1269670894.0,138626247876.0,10532013.0,3.7,3.2,3.7,3.0,0.00446125,0.5735676307698594,219711368751.0,7580.168012
3172,ID_3dH3xD,8303.257615,8303.257615,8122.635348,733068393.0,147657224773.08,13604706.0,3.7,2.3,3.0,3.3,0.00429804,-1.6932100227771285,224167089288.85,8199.682379
3173,ID_3dHDEw,5928.380015,5928.380015,5732.016063,2381822272.0,105512836721.0,22364526.0,3.6,3.1,3.8,2.4,0.10393004,-26.95346288803861,160520847354.0,5760.367339
3174,ID_3dKJ24,8816.362326,8816.362326,8808.402152,1535129385.0,161929742186.0,9853743.0,3.7,3.1,4.3,2.7,0.01900406,-5.172842188804498,248381321401.0,8808.402152
3175,ID_3dKSnK,9546.697051,9749.622862,9432.635058,1491148818.0,174569993596.97,7794175.0,3.8,3.3,3.0,3.7,0.1052756,5.648836043891537,255548847387.0,9675.961818
3176,ID_3dLpaj,6743.535776,6743.535776,6724.301769,1181844814.0,122551054352.0,10562955.0,3.7,3.5,3.0,2.5,0.009331,0.3564705130903629,186354710927.0,6724.301769
3177,ID_3dMimJ,11382.103712,11399.808402,11382.103712,1014979132.0,210377250635.0,17431014.0,3.7,3.7,4.3,3.7,0.00651468,1.504218245507669,352829141085.0,11397.03077
3178,ID_3dMr3E,10497.279771,10497.279771,10418.264289,981078568.0,192646788508.0,10363827.0,3.6,3.5,3.7,3.7,0.00969776,-0.7024739648381717,331100030306.0,10418.264289
3179,ID_3dNWdN,8640.669456,8640.669456,8629.544966,507108779.0,155712187033.0,10005790.0,3.7,2.5,4.3,2.6,0.00694382,-1.5323879658638064,236473758164.0,8629.544966
3180,ID_3dPbML,8504.870367,8504.870367,8496.531741,441340143.0,153259180017.0,8652248.0,3.6,2.7,3.7,3.1,0.00606038,0.132423312245222,232687379336.0,8496.531741
3182,ID_3dQMCs,10546.797086,10546.797086,10501.451601,1160003725.0,193889709656.0,11781657.0,3.6,2.9,3.6,3.8,0.0280882,1.677266487686946,325702919939.0,10501.451601
3184,ID_3dQvah,8624.809061,8624.809061,8508.003595,2125847001.0,156573208811.0,20696008.0,3.7,2.2,3.0,2.8,0.04419818,-3.3785835031316944,236775245720.0,8508.003595
3185,ID_3dRr5Y,48796.066697,48938.681089,48501.533986,2496988307.0,909326134993.0,43508441.0,3.7,2.7,4.1,3.6,0.03960834,6.0138731803891305,1527193695257.0,48779.553874
3187,ID_3dT2TD,11733.463537,11733.463537,11714.767799,1039464690.0,216747564868.0,19812646.0,3.7,3.9,4.4,3.0,0.01049789,-2.2634874409722507,363938642680.0,11714.767799
3190,ID_3dTeQ6,6741.796671,6749.166589,6717.565534,921317424.0,122361671505.0,18480753.0,3.6,5.0,4.1,3.6,0.0159889,-4.98189050851052,181653909739.0,6749.166589
3191,ID_3dUJbo,48579.331188,50219.321933,48577.808434,4308794818.0,927343876769.0,151795797.0,3.7,4.1,4.2,2.7,0.05700422,-4.563522179089717,1543605002692.0,50219.321933
3192,ID_3dWTPA,15932.145767,16012.294732,15932.145767,745013756.0,296700795356.0,12187329.0,3.6,2.6,3.0,3.0,0.01335369,-1.171659189595858,467741334259.0,16012.294732
3194,ID_3dYZcr,7496.827644,7629.718305,7492.32297,645851885.0,134881162492.0,12834282.0,3.7,1.7,4.2,3.6,0.02788109,4.003517536633932,206056300691.0,7617.794093
3197,ID_3dbPUW,13219.624076,13237.38134,13193.685504,922218092.0,244774025355.0,15498468.0,3.6,3.0,4.2,2.5,0.01900749,-3.0848924300981704,400224000690.0,13224.799707
3200,ID_3dbz6k,17702.521086,17792.25427,17702.521086,1322361290.0,329439672295.0,34256431.0,3.6,2.6,4.1,3.2,0.02743821,0.9393792198334752,504151629720.0,17792.25427
3202,ID_3dd59P,10402.82367,10402.82367,10385.047755,1107155048.0,192006916529.0,9262651.0,3.7,3.5,3.8,4.2,0.01075073,3.916998852945324,339674483921.0,10385.047755
3203,ID_3ddRdL,8049.92642,8064.026348,8047.877289,415133976.0,144932844576.67,10837840.0,3.8,2.7,2.8,3.0,0.00491206,0.7805791909323656,220382814273.72,8064.026348
3204,ID_3dfRfC,9940.719081,9942.968936,9936.058939,879891975.0,182174419900.0,17124737.0,3.7,3.1,4.2,3.4,0.00660802,1.4938278584994311,283506040819.0,9942.968936
3205,ID_3dfVSS,7384.261392,7391.386046,7377.40504,1324313925.0,134927792969.0,12354822.0,3.6,5.0,4.2,2.8,0.00992801,2.544513771369417,210911459391.0,7377.40504
3206,ID_3dghte,9821.982749,9821.982749,9811.355753,1774387516.0,180609093763.0,12843309.0,3.7,2.1,3.0,2.1,0.01312249,-1.97380821540184,280310655142.0,9811.355753
3207,ID_3dghuN,11380.933371,11380.933371,11339.042679,830723034.0,209955106382.0,15838880.0,3.7,3.0,4.4,2.7,0.01529477,-3.5493725380838663,359736739204.0,11339.042679
3208,ID_3dgpe4,57117.738182,57586.790929,56946.440887,3545886953.0,1074130181499.0,57731350.0,3.7,3.1,3.0,3.3,0.02471905,-2.650736593355598,1812975371223.0,57579.300125
3210,ID_3dhzAd,51567.337346,51865.221408,51567.337346,2830632738.0,963168835411.0,105173130.0,3.6,2.7,3.0,2.9,0.00690101,-0.4198000171986445,1619307102513.0,51788.27421
3211,ID_3djqNp,17166.130355,17300.187461,17166.130355,1347078910.0,320978505625.0,8559521.0,3.6,3.2,4.1,2.6,0.04956007,-3.6893620196268726,521501045639.0,17282.18325
3212,ID_3djuCJ,7739.345811,7742.96676,7731.857883,1331102892.0,141090320189.0,22479044.0,3.6,3.2,4.1,2.5,0.0463092,-7.19738871339612,217780056863.0,7742.96676
3214,ID_3dkaiW,7299.738403,7323.461007,7291.061813,1391392098.0,133484641398.0,13800668.0,3.7,5.0,4.2,2.9,0.01834944,0.187433199837765,207009454526.0,7291.061813
3215,ID_3dmLPg,7116.634367,7120.588224,7110.569989,336337880.0,128870782255.0,8112133.0,3.7,2.6,3.0,3.3,0.00667351,0.8235321524323432,193219351473.0,7120.588224
3216,ID_3dmrwW,7191.672662,7206.742322,7191.672662,1180651773.0,131286409674.0,16804113.0,3.6,3.3,4.3,2.6,0.00688042,-0.5158586619668605,208583915946.0,7201.088361
3217,ID_3dmzBd,11484.672981,11491.221141,11454.902381,883213919.0,212179537940.0,11926993.0,3.6,3.1,3.3,3.6,0.00848018,1.4697082894587072,368714640148.0,11462.853684
3218,ID_3dn7Pc,7733.287126,7751.559976,7733.287126,1414780847.0,141996865578.0,10106949.0,3.7,5.0,3.7,4.0,0.00737638,2.159882556015151,224097698419.0,7751.559976
3219,ID_3dnrux,9776.166218,9778.999945,9776.166218,924831446.0,178976217024.0,16749526.0,3.7,2.5,4.4,2.1,0.00399135,0.1593945052772224,278632667058.0,9778.999945
3221,ID_3dpXdU,10010.142103,10123.201012,10010.142103,2171545652.0,186957282220.0,22952231.0,3.6,2.8,4.2,2.1,0.01132688,-2.664325596499624,325569235023.0,10123.201012
3222,ID_3dpxH8,39310.541435,39332.882866,39143.79294,1884979316.0,729462342756.0,32921586.0,3.7,3.2,3.0,3.1,0.01775618,-0.7013196242475898,1234621407621.0,39243.59761
3223,ID_3dpyrH,15587.535988,15587.535988,15481.540562,1251510053.0,286915816336.0,12558190.0,3.6,1.0,3.0,2.2,0.00787112,1.1248486053073816,457319133643.0,15481.540562
3224,ID_3dqkuZ,4699.410439,4983.543536,4699.410439,2308508680.0,89640676995.0,31324810.0,3.7,3.0,4.0,2.9,0.04464049,-9.943227786311242,138015407204.0,4850.007518
3225,ID_3dsCBb,9567.240474,9567.240474,9549.254823,1390303419.0,175048735570.0,24366301.0,3.8,3.1,4.0,2.4,0.00998862,-1.7232291726161868,263948417631.0,9558.078143
3227,ID_3dsZ3e,45771.413651,47917.273746,45529.24545,4025322536.0,887537392519.0,109872177.0,3.5,2.8,4.1,2.5,0.06342122,-11.231965657071909,1463359665466.0,47917.273746
3228,ID_3dsmZk,6819.839873,6824.141768,6819.839873,1453346526.0,124151793145.0,9193565.0,3.6,2.9,4.0,4.2,0.03512264,2.8844590684216884,190944346186.0,6822.857125
3229,ID_3dsqEi,6653.222725,6656.754532,6640.829031,1318922796.0,121498861998.0,14034247.0,3.6,3.0,4.1,1.9,0.01000955,0.2677254638127646,185204399500.0,6640.829031
3230,ID_3duCL9,7763.098663,7819.094483,7752.015976,396723598.0,140250865651.37,4502743.0,3.6,2.4,4.0,3.0,0.01265409,-3.793938658285183,208279180522.38,7799.270532
3231,ID_3dwKZ4,9850.268648,9857.29156,9848.263133,976798558.0,180560538050.0,17080412.0,3.6,2.6,4.2,2.9,0.0062139,0.768454875620896,281216001644.0,9850.346194
3232,ID_3dwawq,7875.437219,7894.176311,7858.534637,516859554.0,142385445938.0,14542411.0,3.6,3.3,4.2,3.0,0.00863795,-2.3398777731717364,215251335972.0,7891.763311
3235,ID_3e3369,9610.076134,9610.076134,9592.966824,1039450679.0,175733004368.0,6701707.0,3.7,3.2,4.0,3.2,0.00603022,-0.8076547553229627,277164335731.0,9592.966824
3237,ID_3e6Aiw,9294.401681,9297.399237,9282.339821,1590968678.0,170768013384.0,13289728.0,3.7,2.7,3.0,3.0,0.01788758,-0.3753040323611522,257235111295.0,9293.112914
3238,ID_3e7BFy,11402.739176,11405.824718,11402.739176,570258811.0,211203388796.0,4555747.0,3.6,3.9,3.0,3.4,0.00213179,0.4792897012639421,361558801844.0,11405.824718
3239,ID_3e7Bbh,7346.57526,7374.331794,7341.89692,765866425.0,133416953187.0,17606431.0,3.7,4.2,4.0,5.0,0.00572877,2.8041389150295246,194541818399.0,7363.395804
3241,ID_3eAAKK,8554.998688,8565.444322,8550.85174,510659021.0,153886819511.42,7450615.0,3.7,2.7,3.0,5.0,0.02611517,5.28600167777748,232063751706.16,8565.444322
3242,ID_3eAMoD,8095.674271,8095.674271,8052.857631,392019801.0,145265674258.84,21350997.0,3.7,2.5,2.0,4.0,0.0060413,-1.598778157659839,217056026794.47,8088.994679
3243,ID_3eAvoh,8103.056074,8138.333005,8103.056074,355782567.0,145899683103.31,5411211.0,3.7,3.1,2.0,2.0,0.00665596,-0.6067080951526791,218357327818.95,8117.790063
3244,ID_3eDyo5,9290.725144,9580.348901,9290.725144,1270953863.0,170708855864.8,10174160.0,3.8,3.6,4.0,4.9,0.00740243,3.469546399102155,253547947287.0,9483.686614
3245,ID_3eEEh2,9972.243108,9985.00038,9968.32868,376889588.0,178906294104.03,6692212.0,3.8,2.4,2.0,5.0,0.00633849,-0.491901558331952,264281795557.87,9985.00038
3247,ID_3eFSjj,10712.880504,10716.277272,10712.880504,607603811.0,198681420593.0,11052161.0,3.6,2.8,4.1,3.2,0.0040722,-0.1844872584710018,344297385102.0,10716.277272
3248,ID_3eGZ9n,10284.251992,10330.319169,10284.251992,982062087.0,189314505084.0,8574134.0,3.6,3.0,4.0,3.7,0.01599597,0.9000072012639972,303565819436.0,10330.319169
3250,ID_3eJ5EW,17194.899748,17194.899748,17091.650979,1320563832.0,317000864984.0,13315068.0,3.7,2.7,4.0,2.8,0.04683902,-2.8392744908358565,515310573164.0,17105.945347
3251,ID_3eJnaH,12968.516571,12987.011258,12968.516571,701623432.0,240537332917.0,12543176.0,3.6,3.8,3.0,3.1,0.00513575,0.2000115254371173,400910649057.0,12987.011258
3252,ID_3eJwbw,8110.732828,8135.336891,8098.056822,410399089.0,145848779409.8,7976477.0,3.7,1.9,4.0,1.0,0.0109951,-1.4923355192052363,217189636760.09,8119.249604
3253,ID_3eKr5f,7250.255037,7250.255037,7141.092596,1992583501.0,130738172907.0,21899194.0,3.6,3.1,3.7,2.1,0.00469562,0.6229474486515658,206607852390.0,7141.092596
3254,ID_3eKtdE,7999.5092,8032.675568,7999.5092,462210160.0,143979762462.16,3150.0,3.0,2.7,1.9,3.0,0.02267761,-4.32629812140598,213051049679.07,8032.675568
3255,ID_3eLskW,59671.99547,59674.126585,59639.214543,2474025498.0,1112290794641.0,51032023.0,3.6,2.6,3.4,2.9,0.00689632,1.7859796291699104,1977921394740.0,59639.214543
3258,ID_3ePnQ2,8009.247713,8014.534344,7978.127739,352643355.0,143490004812.28,6817016.0,3.7,1.0,1.8,1.0,0.00846778,-2.090909702749307,214079730869.2,7989.559532
3259,ID_3ePoCu,7117.623999,7123.764071,7102.846045,672641332.0,128769003640.0,23931947.0,3.6,1.9,4.0,4.2,0.00436804,0.1341365247324806,192146011940.0,7103.031859
